,num_inputs,num_features,num_outputs,time,iqr
541,4096,32,128,42.37959202378988,0.5244407802820219
542,4096,32,256,41.91390328109265,0.12929169461131418
543,4096,32,512,42.72144820541144,0.478245597332718
544,4096,32,1024,42.24728552624584,0.1782122999429697
545,4096,32,2048,42.063454780727625,0.11612018570304104
546,4096,32,4096,42.2578539326787,0.15924405306577774
547,4096,32,8192,42.23901901394129,0.0503631308674789
548,4096,32,16384,42.35985387116671,0.27089426293969576
549,4096,32,32768,42.15315831825137,0.0771375373005855
550,4096,64,32,51.993303326889865,0.0018939841538577365
551,4096,64,64,42.024041134864085,0.1975933089852326
552,4096,64,128,42.340566329658024,0.8476096205413378
553,4096,64,256,41.98736345395445,0.11981250718236096
554,4096,64,512,42.74336513131857,0.601858180016277
555,4096,64,1024,42.82489975795467,0.5082939751446178
556,4096,64,2048,43.06844864040613,1.1199947446584715
557,4096,64,4096,42.59457418695092,0.22566877305507443
558,4096,64,8192,42.6406079158187,0.7779765874147394
559,4096,64,16384,42.27116543799638,0.44632600620388674
560,4096,64,32768,52.80161900445819,0.002290355041616231
561,4096,128,32,61.18305535055697,0.004126550629738983
562,4096,128,64,56.646484369412065,0.016911327838897944
563,4096,128,128,42.2780978679657,0.2168568782508353
564,4096,128,256,43.592004384845495,0.6644845008850082
565,4096,128,512,42.017161175608635,0.30088489875197805
566,4096,128,1024,41.95356085896493,0.2733860164880704
567,4096,128,2048,42.05281427130103,0.14634523540734795
568,4096,128,4096,42.111475598067045,0.15628077089786763
569,4096,128,8192,45.42538890615106,0.012929644435643315
570,4096,128,16384,59.18213368859142,0.02310841809958109
571,4096,128,32768,88.27578175165081,0.02525467425584641
572,4096,256,32,88.30211230594178,0.091863330453618
573,4096,256,64,62.02134026680141,0.01471114810556258
574,4096,256,128,55.119606433436275,0.004590256139635226
575,4096,256,256,48.188714031130075,0.00039711594581291754
576,4096,256,512,46.987798102200024,0.004741270095112618
577,4096,256,1024,47.383696008473635,0.0010519288480307309
578,4096,256,2048,50.51264378707856,0.0122625613585049
579,4096,256,4096,57.19066837336868,0.0053371069952835165
580,4096,256,8192,71.63386282821496,0.005730427801614352
581,4096,256,16384,101.58954169601202,0.025996472686524608
582,4096,256,32768,195.3585665165023,0.08353544399145127
583,4096,512,32,97.59868322206395,0.060711055994028824
584,4096,512,64,86.25485899392517,0.05128444172442285
585,4096,512,128,73.33888446113893,0.04278612323105661
586,4096,512,256,70.82055686041713,0.02595181576907845
587,4096,512,512,71.1208370289412,0.02578832209110477
588,4096,512,1024,73.65686057268509,0.05640112794935237
589,4096,512,2048,80.41921552270651,0.05970336496829965
590,4096,512,4096,97.10496562045243,0.03323704004287221
591,4096,512,8192,127.5451248511672,0.039318110793854985
592,4096,512,16384,220.71316866204143,0.033073360100415415
593,4096,512,32768,375.97681675106287,0.018412247300111147
