,num_inputs,num_features,num_outputs,cycles,time (μs),effective bandwidth (GiB/s)
0,128.0,128.0,8192.0,189825.3815625,102.6083143581081,0.5948363603524184
0,128.0,128.0,16384.0,249608.7090625,134.92362652027026,0.45236818653969235
0,128.0,128.0,32768.0,360516.5765625,194.87382516891893,0.3132034597142306
0,128.0,256.0,32.0,125921.0784375,68.06544780405406,1.7934255405955446
0,128.0,256.0,64.0,127900.6153125,69.13546773648649,1.7656684261893205
0,128.0,256.0,128.0,135185.7871875,73.07339847972972,1.6705164267230308
0,128.0,256.0,256.0,133589.3009375,72.21043293918919,1.6904802746458683
0,128.0,256.0,512.0,139780.8909375,75.5572383445946,1.6156005060745224
0,128.0,256.0,1024.0,152363.6696875,82.35874037162161,1.4821779930553254
0,128.0,256.0,2048.0,167221.1778125,90.38982584459461,1.3504873073076962
0,128.0,256.0,4096.0,211403.8503125,114.27235152027026,1.068240137548377
0,128.0,256.0,8192.0,274118.1465625,148.17197111486487,0.823842131430364
0,128.0,256.0,16384.0,433911.8821875,234.5469633445946,0.5204514727481055
0,128.0,256.0,32768.0,739320.9659375,399.63295456081073,0.30545607189670826
0,128.0,512.0,32.0,136853.4815625,73.97485489864864,3.3003190795997575
0,128.0,512.0,64.0,143099.5884375,77.35112888513513,3.1562645376187697
0,128.0,512.0,128.0,150257.7753125,81.22041908783784,3.0059020597734203
0,128.0,512.0,256.0,153173.6271875,82.7965552364865,2.9486809484559338
0,128.0,512.0,512.0,170105.7240625,91.94904003378379,2.655173179908803
0,128.0,512.0,1024.0,195647.9159375,105.75563023648648,2.3085354837876104
0,128.0,512.0,2048.0,235687.4590625,127.39862652027028,1.916352096432314
0,128.0,512.0,4096.0,340885.3871875,184.2623714527027,1.324961917511918
0,128.0,512.0,8192.0,564298.4071875,305.0261660472973,0.8003923996604304
0,128.0,512.0,16384.0,1036401.6146875,560.2170890202702,0.4357964613808826
0,128.0,512.0,32768.0,1709422.6790625,924.0122589527025,0.264217950178357
0,256.0,16.0,32.0,114884.9659375,62.099981587837846,0.24571326229883425
0,256.0,16.0,64.0,115635.6196875,62.505740371621634,0.24411820379163818
0,256.0,16.0,128.0,114356.6928125,61.814428547297304,0.24684833979890772
0,256.0,16.0,256.0,119139.4196875,64.39968631756757,0.2369388725004891
0,256.0,16.0,512.0,119912.9653125,64.81781908783783,0.23541040531211188
0,256.0,16.0,1024.0,118485.7246875,64.04633766891892,0.23824608278883605
0,256.0,16.0,2048.0,119637.4171875,64.6688741554054,0.2359526010475441
0,256.0,16.0,4096.0,123988.5859375,67.02085726351352,0.22767224545475043
0,256.0,16.0,8192.0,129288.0934375,69.88545591216216,0.21833998027324694
0,256.0,16.0,16384.0,137543.1309375,74.3476383445946,0.20523569281966927
0,256.0,16.0,32768.0,151155.7465625,81.70580895270271,0.18675280571396036
0,256.0,32.0,32.0,116763.4721875,63.115390371621615,0.4835203894357344
0,256.0,32.0,64.0,116594.5415625,63.02407652027026,0.48422094873269195
0,256.0,32.0,128.0,117896.1578125,63.72765287162162,0.4788749742756116
0,256.0,32.0,256.0,125546.9328125,67.86320692567568,0.4496925434682103
0,256.0,32.0,512.0,119397.3915625,64.53913057432433,0.47285387732815076
0,256.0,32.0,1024.0,120483.1515625,65.12602787162163,0.46859265219166146
0,256.0,32.0,2048.0,123665.0134375,66.84595320945945,0.45653591079835665
0,256.0,32.0,4096.0,133254.0390625,72.02921030405405,0.42368336404743084
0,256.0,32.0,8192.0,140892.8671875,76.15830658783783,0.40071240416249765
0,256.0,32.0,16384.0,155696.4659375,84.16025185810811,0.3626127233694561
0,256.0,32.0,32768.0,182507.0190625,98.65244273648648,0.30934437383354013
0,256.0,64.0,32.0,118707.7834375,64.16636942567567,0.9512016465417729
0,256.0,64.0,64.0,119374.7428125,64.52688800675676,0.9458871819791096
0,256.0,64.0,128.0,122614.0734375,66.27787753378378,0.9208978700910248
0,256.0,64.0,256.0,120822.5496875,65.30948631756756,0.934552692248928
0,256.0,64.0,512.0,121649.6803125,65.7565839527027,0.9281984037054564
0,256.0,64.0,1024.0,125843.9196875,68.02374037162163,0.8972625723073544
0,256.0,64.0,2048.0,129864.0065625,70.19676030405404,0.8694867967099791
0,256.0,64.0,4096.0,141182.1378125,76.31466908783783,0.799782754725348
0,256.0,64.0,8192.0,163820.6290625,88.55169138513513,0.6892601971313532
0,256.0,64.0,16384.0,189202.6490625,102.27170219594595,0.5967941761581472
0,256.0,64.0,32768.0,247908.8140625,134.0047643581081,0.4554700464954118
0,256.0,128.0,32.0,126701.4528125,68.48727179054055,1.7823795477949782
0,256.0,128.0,64.0,124102.4659375,67.08241402027028,1.819706614475912
0,256.0,128.0,128.0,124726.9096875,67.41995118243243,1.81059627566915
0,256.0,128.0,256.0,131706.4496875,71.19267550675676,1.7146470709147368
0,256.0,128.0,512.0,128783.0990625,69.61248597972973,1.753569216777584
0,256.0,128.0,1024.0,135493.6478125,73.2398096283784,1.6667207785541012
0,256.0,128.0,2048.0,146790.5559375,79.3462464527027,1.5384510038521209
0,256.0,128.0,4096.0,162733.6978125,87.96416097972973,1.3877278104363708
0,256.0,128.0,8192.0,186524.1059375,100.82384104729731,1.210728645492602
0,256.0,128.0,16384.0,249646.3278125,134.94396097972975,0.904600040041959
0,256.0,128.0,32768.0,373976.5559375,202.14948969594596,0.6038615911727221
0,256.0,256.0,32.0,127907.5296875,69.13920523648649,3.5311459570006907
0,256.0,256.0,64.0,130751.0771875,70.67625793918918,3.454351321607847
0,256.0,256.0,128.0,133853.8215625,72.35341706081081,3.3742791279214135
0,256.0,256.0,256.0,143543.2509375,77.5909464527027,3.1465091761558717
0,256.0,256.0,512.0,146519.5215625,79.19974138513513,3.0825937147103186
0,256.0,256.0,1024.0,158082.4190625,85.44995625,2.8571181980960834
0,256.0,256.0,2048.0,174390.4971875,94.26513361486488,2.5899355960004966
0,256.0,256.0,4096.0,216001.1328125,116.75736908783783,2.0910082757108968
0,256.0,256.0,8192.0,283821.8721875,153.41722820945947,1.591350775003133
0,256.0,256.0,16384.0,438046.8965625,236.78210625,1.0310771741569495
0,256.0,256.0,32768.0,773961.4678125,418.3575501689189,0.5835693054936102
0,256.0,512.0,32.0,150103.7371875,81.13715523648649,6.017973499502143
0,256.0,512.0,64.0,153907.6490625,83.19332381756757,5.869235986951708
0,256.0,512.0,128.0,160197.0709375,86.59301131756757,5.638806673265475
0,256.0,512.0,256.0,174452.4571875,94.29862550675676,5.17803146583582
0,256.0,512.0,512.0,183536.3015625,99.20881165540541,4.921752835122577
0,256.0,512.0,1024.0,207200.4115625,112.00022246621621,4.35964535848637
0,256.0,512.0,2048.0,250059.2596875,135.16716739864867,3.6124249653251095
0,256.0,512.0,4096.0,355576.7134375,192.20362888513512,2.5404372063445964
0,256.0,512.0,8192.0,581165.0034375,314.14324510135134,1.5543267525731788
0,256.0,512.0,16384.0,1041859.8290625,563.1674751689189,0.867026722122163
0,256.0,512.0,32768.0,1723419.2765625,931.5779873310811,0.5241442548455963
0,512.0,16.0,32.0,117885.2565625,63.72176030405406,0.47891925749873737
0,512.0,16.0,64.0,116793.0884375,63.131399155405404,0.48339777884972024
0,512.0,16.0,128.0,115947.0415625,62.674076520270276,0.48692505452560747
0,512.0,16.0,256.0,117855.3803125,63.705610979729734,0.4790406631715942
0,512.0,16.0,512.0,123321.1303125,66.66007043918918,0.45780896905672136
0,512.0,16.0,1024.0,122709.9765625,66.32971706081081,0.460089074432111
0,512.0,16.0,2048.0,125020.9096875,67.57887010135136,0.4515846163635991
0,512.0,16.0,4096.0,124109.6409375,67.08629239864865,0.45490035354045505
0,512.0,16.0,8192.0,133063.6159375,71.92627888513513,0.42428968389722677
0,512.0,16.0,16384.0,145485.1478125,78.64062043918919,0.38806380160762993
0,512.0,16.0,32768.0,157478.8415625,85.1236981418919,0.3585086032803051
0,512.0,32.0,32.0,119057.0359375,64.35515456081082,0.9484113073447973
0,512.0,32.0,64.0,116446.6184375,62.94411807432432,0.9696721176265817
0,512.0,32.0,128.0,118978.3515625,64.31262246621621,0.949038523417493
0,512.0,32.0,256.0,125943.9715625,68.07782246621622,0.8965497726597575
0,512.0,32.0,512.0,123996.2521875,67.02500118243243,0.9106326772594864
0,512.0,32.0,1024.0,126556.4396875,68.40888631756756,0.892210932588501
0,512.0,32.0,2048.0,126588.2315625,68.42607111486487,0.8919868592008626
0,512.0,32.0,4096.0,131742.9584375,71.21240996621621,0.8570859529926684
0,512.0,32.0,8192.0,149169.4990625,80.63216165540541,0.7569579557963334
0,512.0,32.0,16384.0,163786.4521875,88.53321739864865,0.6894040231270828
0,512.0,32.0,32768.0,196728.2809375,106.33961131756756,0.5739644474396549
0,512.0,64.0,32.0,121335.5184375,65.58676672297297,1.8612033891020263
0,512.0,64.0,64.0,125603.0503125,67.89354070945947,1.7979665112917766
0,512.0,64.0,128.0,123772.9553125,66.90430016891892,1.8245510707526946
0,512.0,64.0,256.0,125490.4140625,67.83265625,1.7995803092283793
0,512.0,64.0,512.0,127704.8334375,69.02963969594595,1.7683753394286357
0,512.0,64.0,1024.0,128993.7434375,69.72634780405404,1.750705671085661
0,512.0,64.0,2048.0,133248.1928125,72.02605016891891,1.6948078123516013
