,num_inputs,num_features,num_outputs,cycles,time (μs),effective bandwidth (GiB/s)
0,64.0,256.0,256.0,4498.5784375,2.43166402027027,100.40064845162378
0,64.0,256.0,512.0,4770.8828125,2.5788555743243244,189.34030935931648
0,64.0,256.0,1024.0,5397.5003125,2.917567736486487,334.71802864626557
0,64.0,256.0,2048.0,6614.9034375,3.5756234797297295,546.2334305633143
0,64.0,256.0,4096.0,9037.0984375,4.884918074324324,799.6551889056462
0,64.0,256.0,8192.0,13912.7434375,7.520401858108109,1038.8407757285938
0,64.0,256.0,16384.0,23156.9840625,12.517288682432431,1248.2735253733206
0,64.0,256.0,32768.0,42186.1346875,22.803316047297294,1370.4147224300964
0,64.0,512.0,32.0,3856.4421875,2.0845633445945944,29.279589760435854
0,64.0,512.0,64.0,3993.8615625,2.1588440878378377,56.544294559419725
0,64.0,512.0,128.0,4900.6578125,2.649004222972973,92.1631738866001
0,64.0,512.0,256.0,4794.9565625,2.591868412162162,188.38968535841352
0,64.0,512.0,512.0,5476.9071875,2.9604903716216215,329.86516036886894
0,64.0,512.0,1024.0,6789.6846875,3.670099831081081,532.1722015991985
0,64.0,512.0,2048.0,9342.8384375,5.050182939189189,773.4868363545147
0,64.0,512.0,4096.0,14177.1478125,7.663323141891892,1019.4663568262948
0,64.0,512.0,8192.0,23852.0478125,12.892998817567568,1211.8980903815614
0,64.0,512.0,16384.0,42748.2053125,23.10713800675676,1352.3959587011157
0,64.0,512.0,32768.0,75126.7796875,40.60907010135136,1539.065037781674
0,128.0,16.0,32.0,2749.3028125,1.4861096283783783,1.2834514901946161
0,128.0,16.0,64.0,2935.4890625,1.5867508445945944,2.4040935030406447
0,128.0,16.0,128.0,3019.9253125,1.6323920608108111,4.673752546126519
0,128.0,16.0,256.0,3248.3159375,1.7558464527027027,8.690277364769075
0,128.0,16.0,512.0,3409.7696875,1.84311875,16.55757832956637
0,128.0,16.0,1024.0,3705.6265625,2.003041385135135,30.471244968957127
0,128.0,16.0,2048.0,4155.3921875,2.2461579391891893,54.346276102021996
0,128.0,16.0,4096.0,4911.3678125,2.6547934121621624,91.96219537667965
0,128.0,16.0,8192.0,6107.7471875,3.3014849662162162,147.8974653336876
0,128.0,16.0,16384.0,7365.5840625,3.9813967905405407,245.28139593574787
0,128.0,16.0,32768.0,8625.0121875,4.662168749999999,418.9305817351074
0,128.0,32.0,32.0,2851.6609375,1.5414383445945947,2.4747649191629746
0,128.0,32.0,64.0,2912.7165625,1.574441385135135,4.845780755578502
0,128.0,32.0,128.0,3259.9371875,1.7621282094594597,8.659296873542312
0,128.0,32.0,256.0,3385.4759375,1.8299869932432435,16.676390971963325
0,128.0,32.0,512.0,3729.1621875,2.0157633445945944,30.27892970438121
0,128.0,32.0,1024.0,4164.6046875,2.251137668918919,54.226065599381435
0,128.0,32.0,2048.0,4900.2209375,2.6487680743243245,92.17139606566225
0,128.0,32.0,4096.0,6137.7109375,3.317681587837838,147.17544959630743
0,128.0,32.0,8192.0,7419.0371875,4.010290371621621,243.51417259347835
0,128.0,32.0,16384.0,8642.7790625,4.671772466216217,418.06939405257145
0,128.0,32.0,32768.0,11094.8034375,5.997191047297298,651.3466110637685
0,128.0,64.0,32.0,3044.8784375,1.6458802364864866,4.635450892272334
0,128.0,64.0,64.0,3320.0215625,1.7946062499999997,8.50258461223269
0,128.0,64.0,128.0,3380.4403125,1.8272650337837837,16.70123435557709
0,128.0,64.0,256.0,3727.3065625,2.0147603040540543,30.294010172227004
0,128.0,64.0,512.0,4305.3390625,2.327210304054054,52.45350236622301
0,128.0,64.0,1024.0,4882.3159375,2.6390896959459464,92.50942073151255
0,128.0,64.0,2048.0,6113.8365625,3.3047765202702704,147.7501687949661
0,128.0,64.0,4096.0,7413.8315625,4.00747652027027,243.68515743806083
0,128.0,64.0,8192.0,8618.5834375,4.658693749999999,419.2430662234408
0,128.0,64.0,16384.0,10998.7753125,5.945283952702702,657.0333929300853
0,128.0,64.0,32768.0,15805.7815625,8.54366570945946,914.420152992197
0,128.0,128.0,32.0,3368.3090625,1.8207076013513515,8.380692369228894
0,128.0,128.0,64.0,3440.8440625,1.8599157094594596,16.408045231612427
0,128.0,128.0,128.0,3760.4096875,2.032653885135135,30.02732649291808
0,128.0,128.0,256.0,4392.7771875,2.3744741554054056,51.409412772994756
0,128.0,128.0,512.0,5050.9159375,2.7302248310810815,89.42144438643793
0,128.0,128.0,1024.0,6300.7009375,3.4057842905405407,143.36823330833502
0,128.0,128.0,2048.0,7414.0428125,4.0075907094594605,243.67821979542765
0,128.0,128.0,4096.0,8589.1384375,4.642777533783784,420.6803074463878
0,128.0,128.0,8192.0,10938.6284375,5.9127721283783785,660.6461320204745
0,128.0,128.0,16384.0,15700.0928125,8.486536655405406,920.5757742905093
0,128.0,128.0,32768.0,25055.7465625,13.54364679054054,1153.6774601319921
0,128.0,256.0,32.0,3458.8003125,1.8696217905405408,16.32286301085147
0,128.0,256.0,64.0,3748.6984375,2.0263234797297294,30.121137429651927
0,128.0,256.0,128.0,4390.1740625,2.373067060810811,51.43989727538978
0,128.0,256.0,256.0,5230.8015625,2.8274603040540542,86.34627451891186
0,128.0,256.0,512.0,6750.8534375,3.649109966216216,133.8083198305131
0,128.0,256.0,1024.0,7522.0684375,4.065982939189189,240.17871638046051
0,128.0,256.0,2048.0,8775.6665625,4.7436035472972975,411.7386892262511
0,128.0,256.0,4096.0,11140.1309375,6.021692398648648,648.6963816737124
0,128.0,256.0,8192.0,16042.7396875,8.671751182432434,900.9137722630879
0,128.0,256.0,16384.0,25672.5003125,13.877027195945946,1125.961621243494
0,128.0,256.0,32768.0,44512.1028125,24.060596114864865,1298.8040641373823
0,128.0,512.0,32.0,4012.5165625,2.1689278716216216,28.14070369268318
0,128.0,512.0,64.0,4450.0703125,2.405443412162162,50.74753171037013
0,128.0,512.0,128.0,5249.1034375,2.8373532094594593,86.04520711739937
0,128.0,512.0,256.0,6865.0315625,3.710827871621622,131.58283947702674
0,128.0,512.0,512.0,7636.8803125,4.128043412162162,236.56789800465737
0,128.0,512.0,1024.0,8961.8746875,4.844256587837838,403.18364882335425
0,128.0,512.0,2048.0,11633.0009375,6.288108614864865,621.2122431765249
0,128.0,512.0,4096.0,16992.5559375,9.18516537162162,850.5562768876738
0,128.0,512.0,8192.0,26218.2834375,14.172045101351353,1102.522601570018
0,128.0,512.0,16384.0,45733.0565625,24.72057111486486,1264.1293712373365
0,128.0,512.0,32768.0,77743.3815625,42.02344949324324,1487.2648672815028
0,256.0,16.0,32.0,2950.6840625,1.5949643581081083,1.1958569187915278
0,256.0,16.0,64.0,3001.7503125,1.6225677364864866,2.351025790788747
0,256.0,16.0,128.0,3194.1340625,1.7265589527027025,4.4188452736140365
0,256.0,16.0,256.0,3632.1303125,1.9633136824324324,7.771958082012236
0,256.0,16.0,512.0,3715.7178125,2.008496114864865,15.19424304707908
0,256.0,16.0,1024.0,4132.4421875,2.2337525337837834,27.32405243223291
0,256.0,16.0,2048.0,4677.6990625,2.5284859797297297,48.278030663819735
0,256.0,16.0,4096.0,5656.6546875,3.0576511824324317,79.84581833404856
0,256.0,16.0,8192.0,7145.4646875,3.8624133445945947,126.41869870581439
0,256.0,16.0,16384.0,9627.5803125,5.204097466216216,187.6526199808237
0,256.0,16.0,32768.0,12866.9065625,6.955084628378378,280.81973543700997
0,256.0,32.0,32.0,3019.2559375,1.6320302364864865,2.337393963540239
0,256.0,32.0,64.0,3229.9134375,1.7458991554054055,4.369894354318042
0,256.0,32.0,128.0,3488.4446875,1.885645777027027,8.092078380669015
0,256.0,32.0,256.0,3782.1521875,2.044406587837838,14.927353647880256
0,256.0,32.0,512.0,4143.9634375,2.2399802364864865,27.24808141924681
0,256.0,32.0,1024.0,4719.9353125,2.551316385135135,47.84602121742045
0,256.0,32.0,2048.0,5662.8896875,3.0610214527027026,79.75790361146342
0,256.0,32.0,4096.0,7217.7109375,3.901465371621622,125.15329833842087
0,256.0,32.0,8192.0,9942.4221875,5.374282263513514,181.71031314855662
0,256.0,32.0,16384.0,12884.7896875,6.9647511824324315,280.42997872280296
0,256.0,32.0,32768.0,15337.0559375,8.290300506756758,471.1831652076214
0,256.0,64.0,32.0,3249.2265625,1.7563386824324323,4.3439211761183465
0,256.0,64.0,64.0,3591.0346875,1.9410998310810808,7.860898902987266
0,256.0,64.0,128.0,3800.9234375,2.054553209459459,14.85363394592353
0,256.0,64.0,256.0,4205.4109375,2.2731951013513516,26.84994948387957
0,256.0,64.0,512.0,4749.7646875,2.5674403716216214,47.54553085891933
0,256.0,64.0,1024.0,5758.3365625,3.1126143581081083,78.43587495310219
0,256.0,64.0,2048.0,7254.7259375,3.9214734797297295,124.51474471483033
0,256.0,64.0,4096.0,9915.7296875,5.359853885135135,182.19946491940343
0,256.0,64.0,8192.0,12801.2459375,6.919592398648648,282.2601284154707
0,256.0,64.0,16384.0,15217.2671875,8.225549831081082,474.89227468036245
0,256.0,64.0,32768.0,20014.9609375,10.818897804054053,722.1160768234413
0,256.0,128.0,32.0,3591.9365625,1.9415873310810812,7.858927437951285
0,256.0,128.0,64.0,3824.9303125,2.067529898648649,14.760405933048697
0,256.0,128.0,128.0,4186.8446875,2.2631592905405404,26.96900961101147
0,256.0,128.0,256.0,4798.4571875,2.593760641891892,47.063066026566176
0,256.0,128.0,512.0,6076.1134375,3.284385641891892,74.33373090412226
0,256.0,128.0,1024.0,7539.6359375,4.075478885135135,119.80954415309249
0,256.0,128.0,2048.0,9939.7271875,5.372825506756757,181.75957919578315
0,256.0,128.0,4096.0,12806.9853125,6.922694763513515,282.1336333394769
0,256.0,128.0,8192.0,15150.8709375,8.189659966216217,476.9734098326035
0,256.0,128.0,16384.0,19870.3815625,10.740746790540541,727.370283494536
0,256.0,128.0,32768.0,29272.0265625,15.82271706081081,987.5042297032733
0,256.0,256.0,32.0,3879.3090625,2.0969238175675677,14.553501058454902
0,256.0,256.0,64.0,4187.1809375,2.2633410472972972,26.96684403233696
0,256.0,256.0,128.0,4792.4759375,2.5905275337837836,47.12180230284872
0,256.0,256.0,256.0,6160.5321875,3.3300173986486494,73.31512449763231
0,256.0,256.0,512.0,8095.1778125,4.375771790540541,111.58746074199334
0,256.0,256.0,1024.0,10486.4753125,5.668365033783784,172.2829279930873
0,256.0,256.0,2048.0,12982.0934375,7.0173478040540544,278.3280958850203
0,256.0,256.0,4096.0,15367.3028125,8.30665016891892,470.25575390623015
0,256.0,256.0,8192.0,20260.8903125,10.95183260135135,713.3509367750162
0,256.0,256.0,16384.0,29902.8671875,16.163711993243243,966.6715191695404
0,256.0,256.0,32768.0,49511.3978125,26.762917736486482,1167.6604304246641
0,256.0,512.0,32.0,4558.9953125,2.4643217905405406,24.76752768235565
0,256.0,512.0,64.0,5080.7196875,2.7463349662162164,44.44844682605782
0,256.0,512.0,128.0,6161.5159375,3.330549155405406,73.30341847872452
0,256.0,512.0,256.0,8449.2134375,4.567142398648648,106.91176769723937
0,256.0,512.0,512.0,11146.3609375,6.025059966216216,162.08345120375506
0,256.0,512.0,1024.0,13257.7509375,7.166351858108108,272.54104436672276
0,256.0,512.0,2048.0,15878.6028125,8.583028547297296,455.11325426305206
0,256.0,512.0,4096.0,21336.4628125,11.533223141891892,677.3908670084102
0,256.0,512.0,8192.0,31850.0184375,17.216226182432433,907.5740458777572
0,256.0,512.0,16384.0,50387.0965625,27.23626841216216,1147.3671624206252
0,256.0,512.0,32768.0,82681.4178125,44.69265827702703,1398.4399771768685
0,512.0,16.0,32.0,3313.7334375,1.7912072635135134,1.0648400013381152
0,512.0,16.0,64.0,3355.6203125,1.8138488175675673,2.1030956951377933
0,512.0,16.0,128.0,3476.1696875,1.8790106418918922,4.0603259114281345
0,512.0,16.0,256.0,3986.2846875,2.15474847972973,7.081471218175555
0,512.0,16.0,512.0,4214.5121875,2.278114695945946,13.395981626748103
0,512.0,16.0,1024.0,4743.9190625,2.564280574324324,23.802060359157974
0,512.0,16.0,2048.0,5559.9309375,3.0053680743243247,40.61742876781647
0,512.0,16.0,4096.0,6802.3484375,3.676945101351352,66.397683407525
0,512.0,16.0,8192.0,8832.7853125,4.7744785472972975,102.26902687533646
0,512.0,16.0,16384.0,12153.5909375,6.569508614864865,148.65076892420007
0,512.0,16.0,32768.0,16959.5059375,9.167300506756757,213.05345158337653
0,512.0,32.0,32.0,3398.8196875,1.8371998310810809,2.0763652523945795
0,512.0,32.0,64.0,3501.4671875,1.8926849662162164,4.030991146572642
0,512.0,32.0,128.0,3974.8940625,2.1485913851351355,7.101764493661716
0,512.0,32.0,256.0,4214.5834375,2.2781532094594596,13.395754514042315
0,512.0,32.0,512.0,4762.7559375,2.5744626689189185,23.707922836340966
0,512.0,32.0,1024.0,5533.4603125,2.991059628378378,40.81173295498288
0,512.0,32.0,2048.0,6813.8990625,3.6831886824324322,66.28512727022886
0,512.0,32.0,4096.0,8814.4271875,4.764555236486486,102.48202387352943
0,512.0,32.0,8192.0,12293.3321875,6.6450444256756755,146.96102138660427
0,512.0,32.0,16384.0,17535.0065625,9.478381925675675,206.06101568797425
0,512.0,32.0,32768.0,23659.6959375,12.78902483108108,305.43767635147356
0,512.0,64.0,32.0,3452.7778125,1.8663663851351353,4.0878332346522095
0,512.0,64.0,64.0,4089.4009375,2.210486993243243,6.9029098046521415
0,512.0,64.0,128.0,4220.5096875,2.2813565878378377,13.37694353628611
0,512.0,64.0,256.0,4847.0478125,2.6200258445945948,23.295634839544928
0,512.0,64.0,512.0,5560.0640625,3.0054400337837834,40.616455309170725
0,512.0,64.0,1024.0,6831.8478125,3.69289070945946,66.11098174922626
0,512.0,64.0,2048.0,9006.7153125,4.868494763513514,100.29409210699212
0,512.0,64.0,4096.0,12820.7759375,6.930149155405406,140.91507993445686
0,512.0,64.0,8192.0,17361.5265625,9.3846089527027,208.12002222912233
0,512.0,64.0,16384.0,23562.7984375,12.736647804054055,306.69372861816623
0,512.0,64.0,32768.0,28378.5703125,15.339767736486486,509.2971509116493
