,num_inputs,num_features,num_outputs,cycles,time (μs),effective bandwidth (GiB/s)
0,64.0,32.0,1024.0,1748.9209375,0.945362668918919,129.1253899764615
0,64.0,32.0,2048.0,2063.4484375,1.115377533783784,218.88609532090194
0,64.0,32.0,4096.0,2312.3909375,1.2499410472972974,390.6435985866142
0,64.0,32.0,8192.0,2856.4190625,1.544010304054054,632.4847254604566
0,64.0,32.0,16384.0,3788.2509375,2.0477032094594594,953.8125831183304
0,64.0,32.0,32768.0,5318.6359375,2.874938344594595,1358.7249860828722
0,64.0,64.0,32.0,1288.3034375,0.6963802364864865,10.955798803241878
0,64.0,64.0,64.0,1400.9390625,0.7572643581081081,20.149906005116954
0,64.0,64.0,128.0,1576.4090625,0.8521130067567568,35.81403018908387
0,64.0,64.0,256.0,1558.2903125,0.8423190878378378,72.46088684930814
0,64.0,64.0,512.0,1783.8465625,0.9642413851351351,126.59733335383633
0,64.0,64.0,1024.0,1972.7865625,1.0663711148648647,228.94536798019595
0,64.0,64.0,2048.0,2387.6921875,1.2906444256756757,378.32378146305996
0,64.0,64.0,4096.0,2781.1578125,1.5033285472972973,649.6003472612947
0,64.0,64.0,8192.0,3794.8421875,2.0512660472972972,952.1558662983936
0,64.0,64.0,16384.0,5545.6234375,2.9976342905405406,1303.1110387367435
0,64.0,64.0,32768.0,8472.1334375,4.579531587837837,1705.9605308677899
0,64.0,128.0,32.0,1234.8978125,0.6675123310810811,22.859226666404467
0,64.0,128.0,64.0,1418.6340625,0.766829222972973,39.797142633583555
0,64.0,128.0,128.0,1614.5503125,0.8727298986486487,69.9359725497751
0,64.0,128.0,256.0,1807.0734375,0.9767964527027027,124.97013620668618
0,64.0,128.0,512.0,2084.8178125,1.1269285472972974,216.6426394805992
0,64.0,128.0,1024.0,2395.4715625,1.294849493243243,377.09505102091697
0,64.0,128.0,2048.0,2833.2946875,1.5315106418918918,637.6467542847382
0,64.0,128.0,4096.0,3803.9471875,2.056187668918919,949.8770197152428
0,64.0,128.0,8192.0,5399.7390625,2.918777871621622,1338.3171160105867
0,64.0,128.0,16384.0,8353.6434375,4.515482939189189,1730.1582703229526
0,64.0,128.0,32768.0,12118.6646875,6.550629560810811,2385.2669560181293
0,64.0,256.0,32.0,1510.8784375,0.8166910472972972,37.367394429268444
0,64.0,256.0,64.0,1567.8653125,0.8474947635135135,72.01840908201405
0,64.0,256.0,128.0,1782.6778125,0.9636096283783785,126.68036764972435
0,64.0,256.0,256.0,2006.3384375,1.0845072635135136,225.1168307059011
0,64.0,256.0,512.0,2420.2553125,1.308246114864865,373.23372103543954
0,64.0,256.0,1024.0,2931.6378125,1.5846690878378376,616.2566152095702
0,64.0,256.0,2048.0,3955.8584375,2.138301858108108,913.4001426861979
0,64.0,256.0,4096.0,5461.8778125,2.9523663851351354,1323.0912525940012
0,64.0,256.0,8192.0,8531.4959375,4.611619425675675,1694.0903846071772
0,64.0,256.0,16384.0,12357.0403125,6.67948125,2339.253573425545
0,64.0,256.0,32768.0,23491.1796875,12.697934966216216,2461.0301012677774
0,64.0,512.0,32.0,1599.9071875,0.8648146959459458,70.57602529111459
0,64.0,512.0,64.0,1731.6365625,0.9360197635135136,130.4143038899646
0,64.0,512.0,128.0,1957.1821875,1.0579363175675676,230.7708949591148
0,64.0,512.0,256.0,2335.2440625,1.262294087837838,386.8207192111068
0,64.0,512.0,512.0,2823.2565625,1.5260846283783784,639.9140335959488
0,64.0,512.0,1024.0,3823.1296875,2.066556587837838,945.110824985304
0,64.0,512.0,2048.0,5347.1665625,2.890360304054054,1351.4752585166207
0,64.0,512.0,4096.0,8098.5978125,4.377620439189189,1784.645458682459
0,64.0,512.0,8192.0,11893.0465625,6.428673817567567,2430.5168443231228
0,64.0,512.0,16384.0,23213.7884375,12.54799375,2490.437975289098
0,64.0,512.0,32768.0,36185.7259375,19.559851858108107,3195.320729604182
0,128.0,16.0,32.0,1361.3903125,0.7358866554054054,2.591906749333818
0,128.0,16.0,64.0,1442.2753125,0.7796082770270271,4.893098392215821
0,128.0,16.0,128.0,1603.2528125,0.8666231418918919,8.803595559249084
0,128.0,16.0,256.0,1621.5059375,0.8764896959459461,17.408990991248956
0,128.0,16.0,512.0,1675.5759375,0.905716722972973,33.69442627639404
0,128.0,16.0,1024.0,1715.5203125,0.927308277027027,65.81973083740934
0,128.0,16.0,2048.0,2019.5984375,1.091674831081081,111.81934738223157
0,128.0,16.0,4096.0,2205.3221875,1.1920660472972973,204.80472661656296
0,128.0,16.0,8192.0,2632.0871875,1.422749831081081,343.19550757921104
0,128.0,16.0,16384.0,3367.6746875,1.8203646959459459,536.465377441232
0,128.0,16.0,32768.0,4282.3140625,2.314764358108108,843.7684782123594
0,128.0,32.0,32.0,1254.2684375,0.6779829391891891,5.626542466431812
0,128.0,32.0,64.0,1651.3009375,0.8925951013513514,8.547433723843906
0,128.0,32.0,128.0,1687.4965625,0.912160304054054,16.72819945364773
0,128.0,32.0,256.0,1735.7696875,0.9382538851351352,32.525958279859005
0,128.0,32.0,512.0,1748.9803125,0.9453947635135136,64.56054693721967
0,128.0,32.0,1024.0,1932.2371875,1.0444525337837838,116.87505913981204
0,128.0,32.0,2048.0,2289.0840625,1.2373427364864866,197.31046499682333
0,128.0,32.0,4096.0,2578.0134375,1.393520777027027,350.3940159258814
0,128.0,32.0,8192.0,3382.6496875,1.8284592905405406,534.0904259623131
0,128.0,32.0,16384.0,4405.7909375,2.381508614864865,820.1210633788946
0,128.0,32.0,32768.0,6368.8521875,3.4426228040540536,1134.6727059900154
0,128.0,64.0,32.0,1416.1296875,0.7654755067567568,9.966873816798799
0,128.0,64.0,64.0,1559.5771875,0.8430146959459459,18.10026906884166
0,128.0,64.0,128.0,1793.6884375,0.9695613175675676,31.475673070818512
0,128.0,64.0,256.0,1784.2934375,0.9644829391891894,63.282806536716095
0,128.0,64.0,512.0,2041.5678125,1.1035501689189189,110.61600923740922
0,128.0,64.0,1024.0,2298.6771875,1.2425282094594594,196.48710142390885
0,128.0,64.0,2048.0,2631.8640625,1.422629222972973,343.22470936982614
0,128.0,64.0,4096.0,3402.6634375,1.8392775337837834,530.9491054879585
0,128.0,64.0,8192.0,4391.2096875,2.3736268581081084,822.8442056774736
0,128.0,64.0,16384.0,6382.9309375,3.4502329391891893,1132.1699789920704
0,128.0,64.0,32768.0,9448.0521875,5.107055236486486,1529.7465396599812
0,128.0,128.0,32.0,1363.2153125,0.7368731418918918,20.707523433701603
0,128.0,128.0,64.0,1832.3184375,0.9904423986486486,30.8121106834772
0,128.0,128.0,128.0,1683.0059375,0.9097329391891891,67.09129959997729
0,128.0,128.0,256.0,1966.8534375,1.0631640202702703,114.81797013702048
0,128.0,128.0,512.0,2323.8734375,1.2561478040540541,194.3566195960045
0,128.0,128.0,1024.0,2729.9115625,1.4756278716216216,330.8973855737285
0,128.0,128.0,2048.0,3551.5621875,1.9197633445945945,508.689048654286
0,128.0,128.0,4096.0,4340.7353125,2.346343412162162,832.4123802822401
0,128.0,128.0,8192.0,6598.6478125,3.566836655405406,1095.1581314722082
0,128.0,128.0,16384.0,9529.9084375,5.151301858108107,1516.6069467071225
0,128.0,128.0,32768.0,14213.3946875,7.682916047297298,2033.7330406393164
0,128.0,256.0,32.0,1638.8809375,0.8858815878378379,34.44885026184781
0,128.0,256.0,64.0,1700.6853125,0.9192893581081081,66.39388208299779
0,128.0,256.0,128.0,1918.4028125,1.0369744932432432,117.71781342980056
0,128.0,256.0,256.0,2240.4171875,1.2110363175675676,201.59650971185252
0,128.0,256.0,512.0,2622.9046875,1.4177863175675676,344.3969805147648
0,128.0,256.0,1024.0,3347.2915625,1.8093467905405407,539.732188177953
0,128.0,256.0,2048.0,4492.9240625,2.428607601351351,804.2161532270917
0,128.0,256.0,4096.0,6220.6890625,3.3625346283783784,1161.6982450089213
0,128.0,256.0,8192.0,9270.9653125,5.011332601351351,1558.9665802100235
0,128.0,256.0,16384.0,14266.8196875,7.711794425675675,2026.1173178448264
0,128.0,256.0,32768.0,22865.2315625,12.359584628378377,2528.4021266709115
0,128.0,512.0,32.0,1726.5296875,0.9332592905405405,65.40007734922267
0,128.0,512.0,64.0,2041.8271875,1.1036903716216215,110.60202160835318
0,128.0,512.0,128.0,2223.5953125,1.2019434121621624,203.1216534477575
0,128.0,512.0,256.0,2601.6478125,1.4062961148648652,347.2109025380357
0,128.0,512.0,512.0,3365.5428125,1.819212331081081,536.8053287128622
0,128.0,512.0,1024.0,4328.9590625,2.3399778716216217,834.6768094352949
0,128.0,512.0,2048.0,6289.3559375,3.3996518581081085,1149.0147217084877
0,128.0,512.0,4096.0,9039.6534375,4.886299155405405,1598.8583615564055
0,128.0,512.0,8192.0,13771.4990625,7.4440535472972975,2098.990836728965
0,128.0,512.0,16384.0,25063.6140625,13.547899493243243,2306.6306379887283
0,128.0,512.0,32768.0,39561.1615625,21.384411655405405,2922.689719170422
0,256.0,16.0,32.0,3217.2028125,1.739028547297297,1.096790102312052
0,256.0,16.0,64.0,3487.4028125,1.8850826013513515,2.0236237124459007
0,256.0,16.0,128.0,3517.7353125,1.9014785472972973,4.012348896560662
0,256.0,16.0,256.0,3997.7921875,2.1609687500000003,7.061087690514065
0,256.0,16.0,512.0,4796.2940625,2.592591385135135,11.771072764658797
0,256.0,16.0,1024.0,2031.7440625,1.0982400337837839,55.57545931937625
0,256.0,16.0,2048.0,2235.7784375,1.2085288851351352,101.00739748053522
0,256.0,16.0,4096.0,2472.0703125,1.3362542229729728,182.7052716863962
0,256.0,16.0,8192.0,3177.3759375,1.7175005067567568,284.2976497190426
0,256.0,16.0,16384.0,3905.2353125,2.110938006756757,462.6202075192916
0,256.0,16.0,32768.0,5342.6665625,2.887927871621622,676.3067411724671
0,256.0,32.0,32.0,5390.6353125,2.9138569256756752,1.3091574773914618
0,256.0,32.0,64.0,3440.3728125,1.8596609797297299,4.102573888202249
0,256.0,32.0,128.0,3974.8953125,2.148592060810811,7.101762556285312
0,256.0,32.0,256.0,5354.4190625,2.8942805743243247,10.544099100745974
0,256.0,32.0,512.0,2058.6690625,1.112794087837838,54.84857501026503
0,256.0,32.0,1024.0,2289.4421875,1.2375363175675675,98.63980303399711
0,256.0,32.0,2048.0,2534.5753125,1.3700407094594595,178.19964232865144
0,256.0,32.0,4096.0,3199.4265625,1.7294197635135133,282.3382183307264
0,256.0,32.0,8192.0,3978.9265625,2.150771114864865,454.0523113267367
0,256.0,32.0,16384.0,5386.4440625,2.911591385135135,670.8101508503082
0,256.0,32.0,32768.0,7345.3303125,3.9704488175675676,983.8308971591952
0,256.0,64.0,32.0,4969.9396875,2.6864538851351347,2.839950175897255
0,256.0,64.0,64.0,4058.7146875,2.193899831081081,6.955100151843174
0,256.0,64.0,128.0,4850.2496875,2.6217565878378384,11.640127325427592
0,256.0,64.0,256.0,2078.3071875,1.1234092905405406,54.33032355304249
0,256.0,64.0,512.0,2312.9071875,1.2502201013513516,97.63908734413289
0,256.0,64.0,1024.0,2633.9403125,1.4237515202702704,171.4770587178456
0,256.0,64.0,2048.0,3352.0628125,1.8119258445945945,269.4819743699594
0,256.0,64.0,4096.0,3937.5078125,2.1283826013513516,458.82852442327743
0,256.0,64.0,8192.0,5652.5053125,3.055408277027027,639.235379997701
0,256.0,64.0,16384.0,7558.7209375,4.085795101351351,956.0562733517669
0,256.0,64.0,32768.0,11455.3053125,6.192056925675676,1261.6970570235144
0,256.0,128.0,32.0,6224.8671875,3.3647930743243237,4.5348375237324765
0,256.0,128.0,64.0,1968.6703125,1.0641461148648648,28.67800918807213
0,256.0,128.0,128.0,1978.3384375,1.0693721283783784,57.07571744757316
0,256.0,128.0,256.0,2164.3053125,1.1698947635135135,104.34304060497143
0,256.0,128.0,512.0,2528.7665625,1.3669008445945945,178.60893298923574
0,256.0,128.0,1024.0,3120.3528125,1.686677195945946,289.4930406920528
0,256.0,128.0,2048.0,4034.2440625,2.1806724662162162,447.82635238047
0,256.0,128.0,4096.0,5286.0434375,2.8573207770270272,683.5512407618633
0,256.0,128.0,8192.0,7340.2765625,3.9677170608108105,984.5082848494816
0,256.0,128.0,16384.0,11635.0378125,6.2892096283783765,1242.2069968171654
0,256.0,128.0,32768.0,16262.0396875,8.790291722972972,1777.529192669245
0,256.0,256.0,32.0,1895.1990625,1.0244319256756755,29.789779540100024
0,256.0,256.0,64.0,1976.4353125,1.0683434121621622,57.130716973628026
0,256.0,256.0,128.0,2185.1921875,1.1811849662162162,103.34565788197989
0,256.0,256.0,256.0,2507.4334375,1.3553694256756756,180.12852986546545
0,256.0,256.0,512.0,3168.2171875,1.712549831081081,285.11951106804713
0,256.0,256.0,1024.0,3859.4884375,2.086209966216216,468.1037404662617
0,256.0,256.0,2048.0,5376.4959375,2.9062140202702698,672.0513555701783
0,256.0,256.0,4096.0,7160.9353125,3.8707758445945952,1009.1646701077939
0,256.0,256.0,8192.0,11270.7078125,6.092274493243243,1282.3618284508414
0,256.0,256.0,16384.0,17349.3928125,9.37805016891892,1666.1246018354598
0,256.0,256.0,32768.0,29410.8515625,15.897757601351351,1965.6860316473017
0,256.0,512.0,32.0,1984.4096875,1.072653885135135,56.90109235896245
0,256.0,512.0,64.0,2297.1134375,1.2416829391891893,98.3104269586953
0,256.0,512.0,128.0,2542.6721875,1.3744173986486488,177.63212876594324
0,256.0,512.0,256.0,3101.8746875,1.67668902027027,291.2176357450933
0,256.0,512.0,512.0,3878.4059375,2.0964356418918917,465.8205244317846
0,256.0,512.0,1024.0,5258.1828125,2.84226097972973,687.1730581363637
0,256.0,512.0,2048.0,7262.9740625,3.925931925675676,994.986742408559
0,256.0,512.0,4096.0,11344.9178125,6.1323880067567575,1273.9735514126762
0,256.0,512.0,8192.0,15819.5728125,8.551120439189189,1827.2459388602617
0,256.0,512.0,16384.0,26067.2953125,14.090429898648647,2217.817364048133
0,256.0,512.0,32768.0,43657.6209375,23.59871402027027,2648.449404358975
0,512.0,16.0,32.0,5942.2365625,3.2120197635135135,0.5938160192292067
0,512.0,16.0,64.0,3457.4228125,1.8688771959459458,2.041170949449147
0,512.0,16.0,128.0,3554.5846875,1.9213971283783784,3.9707548582307686
0,512.0,16.0,256.0,4075.9640625,2.2032238175675674,6.925665582117008
0,512.0,16.0,512.0,7052.4121875,3.8121146959459455,8.005419989180526
0,512.0,16.0,1024.0,5583.0809375,3.017881587837838,20.224504082355
0,512.0,16.0,2048.0,6291.3596875,3.4007349662162163,35.895275538951836
0,512.0,16.0,4096.0,3072.1609375,1.6606275337837837,147.01712537604223
0,512.0,16.0,8192.0,3773.1759375,2.039554560810811,239.40584162992036
0,512.0,16.0,16384.0,4981.6046875,2.6927592905405406,362.6624231885151
0,512.0,16.0,32768.0,6339.9253125,3.426986655405406,569.9249472316394
0,512.0,32.0,32.0,5534.6721875,2.9917146959459457,1.2750873319958531
0,512.0,32.0,64.0,3662.1328125,1.97953125,3.8541427509967052
0,512.0,32.0,128.0,4069.8534375,2.1999207770270273,6.936063558160701
0,512.0,32.0,256.0,7231.6671875,3.9090092905405407,7.806985514422383
0,512.0,32.0,512.0,4515.0940625,2.4405913851351353,25.00834825244872
0,512.0,32.0,1024.0,5997.0296875,3.241637668918919,37.656991383568545
0,512.0,32.0,2048.0,3050.1128125,1.6487096283783784,148.07985327263773
0,512.0,32.0,4096.0,3735.1840625,2.019018412162162,241.84095986587312
0,512.0,32.0,8192.0,5238.8421875,2.831806587837838,344.854971344595
0,512.0,32.0,16384.0,6562.6946875,3.547402533783784,550.5789211457252
0,512.0,32.0,32768.0,9469.5709375,5.1186869932432435,763.1351600639782
0,512.0,64.0,32.0,5504.6228125,2.975471790540541,2.564095957453664
0,512.0,64.0,64.0,6446.6503125,3.4846758445945945,4.378825965262569
0,512.0,64.0,128.0,5079.1203125,2.7454704391891895,11.11561037262522
0,512.0,64.0,256.0,4594.1928125,2.483347466216216,24.577776095425374
0,512.0,64.0,512.0,5134.1296875,2.775205236486487,43.98604889291858
0,512.0,64.0,1024.0,3087.0190625,1.6686589527027027,146.3095136103624
0,512.0,64.0,2048.0,3834.7221875,2.072822804054054,235.56346177900951
0,512.0,64.0,4096.0,4845.9396875,2.619426858108108,372.81535183872643
0,512.0,64.0,8192.0,6411.9115625,3.465898141891892,563.526402015678
0,512.0,64.0,16384.0,9688.6115625,5.237087331081081,745.8821731470039
